rank,word,count,occurrence_percentage,cumulative_percentage
43898,"life-giving",203,0.00002800,99.84906030
43899,"f0r",203,0.00002800,99.84908830
43900,"arbitrarily",203,0.00002800,99.84911629
43901,"stereos",203,0.00002800,99.84914429
43902,"saad",203,0.00002800,99.84917228
43903,"personals",203,0.00002800,99.84920028
43904,"purposeful",203,0.00002800,99.84922827
43905,"ached",203,0.00002800,99.84925627
43906,"retinue",203,0.00002800,99.84928426
43907,"kilpatrick",203,0.00002800,99.84931226
43908,"1900s",203,0.00002800,99.84934025
43909,"bedded",203,0.00002800,99.84936825
43910,"valide",203,0.00002800,99.84939625
43911,"childishness",203,0.00002800,99.84942424
43912,"krakatoa",203,0.00002800,99.84945224
43913,"mannered",203,0.00002800,99.84948023
43914,"laureate",203,0.00002800,99.84950823
43915,"ravn",203,0.00002800,99.84953622
43916,"perjure",203,0.00002800,99.84956422
43917,"hil",203,0.00002800,99.84959221
43918,"heredity",203,0.00002800,99.84962021
43919,"pews",203,0.00002800,99.84964820
43920,"eul",203,0.00002800,99.84967620
43921,"hellcat",203,0.00002800,99.84970420
43922,"devotional",203,0.00002800,99.84973219
43923,"insinuation",203,0.00002800,99.84976019
43924,"donne",203,0.00002800,99.84978818
43925,"48th",203,0.00002800,99.84981618
43926,"bypassing",203,0.00002800,99.84984417
43927,"ream",203,0.00002800,99.84987217
43928,"chook",203,0.00002800,99.84990016
43929,"edmonton",203,0.00002800,99.84992816
43930,"lj",203,0.00002800,99.84995615
43931,"sοme",203,0.00002800,99.84998415
43932,"zat",203,0.00002800,99.85001214
43933,"bespoke",203,0.00002800,99.85004014
43934,"surveyors",203,0.00002800,99.85006814
43935,"jeri",203,0.00002800,99.85009613
43936,"swoosh",203,0.00002800,99.85012413
43937,"prabhakar",203,0.00002800,99.85015212
43938,"brinkman",203,0.00002800,99.85018012
43939,"smasher",203,0.00002800,99.85020811
43940,"mezzanine",203,0.00002800,99.85023611
43941,"ventilate",203,0.00002800,99.85026410
43942,"bolshoi",203,0.00002800,99.85029210
43943,"unconcerned",203,0.00002800,99.85032009
43944,"perversions",203,0.00002800,99.85034809
43945,"naacp",203,0.00002800,99.85037608
43946,"ntac",203,0.00002800,99.85040408
43947,"functioned",203,0.00002800,99.85043208
43948,"resell",202,0.00002786,99.85045993
43949,"dangled",202,0.00002786,99.85048779
43950,"boucher",202,0.00002786,99.85051565
43951,"kazuki",202,0.00002786,99.85054351
43952,"rivet",202,0.00002786,99.85057136
43953,"nok",202,0.00002786,99.85059922
43954,"pumice",202,0.00002786,99.85062708
43955,"aleister",202,0.00002786,99.85065494
43956,"preserver",202,0.00002786,99.85068279
43957,"gazes",202,0.00002786,99.85071065
43958,"rewrites",202,0.00002786,99.85073851
43959,"minuet",202,0.00002786,99.85076636
43960,"low-budget",202,0.00002786,99.85079422
43961,"toshiko",202,0.00002786,99.85082208
43962,"-hey",202,0.00002786,99.85084994
43963,"unfocused",202,0.00002786,99.85087779
43964,"brunson",202,0.00002786,99.85090565
43965,"scanlan",202,0.00002786,99.85093351
43966,"eyeful",202,0.00002786,99.85096137
43967,"zumba",202,0.00002786,99.85098922
43968,"vali",202,0.00002786,99.85101708
43969,"entranced",202,0.00002786,99.85104494
43970,"flightless",202,0.00002786,99.85107280
43971,"testes",202,0.00002786,99.85110065
43972,"mimsy",202,0.00002786,99.85112851
43973,"hung-over",202,0.00002786,99.85115637
43974,"hitchhiked",202,0.00002786,99.85118423
43975,"beekeeper",202,0.00002786,99.85121208
43976,"catfight",202,0.00002786,99.85123994
43977,"annul",202,0.00002786,99.85126780
43978,"criterion",202,0.00002786,99.85129566
43979,"adel",202,0.00002786,99.85132351
43980,"hmm-mm",202,0.00002786,99.85135137
43981,"gasses",202,0.00002786,99.85137923
43982,"bagwell",202,0.00002786,99.85140709
43983,"fairyland",202,0.00002786,99.85143494
43984,"reconstructive",202,0.00002786,99.85146280
43985,"anna-kat",202,0.00002786,99.85149066
43986,"boogey",202,0.00002786,99.85151852
43987,"tto",202,0.00002786,99.85154637
43988,"firmness",202,0.00002786,99.85157423
43989,"chema",202,0.00002786,99.85160209
43990,"scuffling",202,0.00002786,99.85162995
43991,"thís",202,0.00002786,99.85165780
43992,"afterthat",202,0.00002786,99.85168566
43993,"dragoons",202,0.00002786,99.85171352
43994,"multi-million",202,0.00002786,99.85174138
43995,"snipes",202,0.00002786,99.85176923
43996,"'people",202,0.00002786,99.85179709
43997,"ardennes",202,0.00002786,99.85182495
43998,"liaoxi",202,0.00002786,99.85185281
43999,"maudlin",202,0.00002786,99.85188066
44000,"min-jae",202,0.00002786,99.85190852
44001,"anouk",202,0.00002786,99.85193638
44002,"onizuka",202,0.00002786,99.85196424
44003,"absconded",202,0.00002786,99.85199209
44004,"weet",202,0.00002786,99.85201995
44005,"lonelier",202,0.00002786,99.85204781
44006,"slip-up",202,0.00002786,99.85207567
44007,"mounties",202,0.00002786,99.85210352
44008,"satanists",202,0.00002786,99.85213138
44009,"pixar",202,0.00002786,99.85215924
44010,"murchison",202,0.00002786,99.85218710
44011,"exley",202,0.00002786,99.85221495
44012,"sideswipe",202,0.00002786,99.85224281
44013,"genii",202,0.00002786,99.85227067
44014,"money.",202,0.00002786,99.85229853
44015,"pundit",202,0.00002786,99.85232638
44016,"disinherited",202,0.00002786,99.85235424
44017,"undeveloped",202,0.00002786,99.85238210
44018,"cortés",202,0.00002786,99.85240996
44019,"benin",202,0.00002786,99.85243781
44020,"quills",202,0.00002786,99.85246567
44021,"sourced",202,0.00002786,99.85249353
44022,"vestibule",202,0.00002786,99.85252139
44023,"hegel",202,0.00002786,99.85254924
44024,"wy",202,0.00002786,99.85257710
44025,"ravings",202,0.00002786,99.85260496
44026,"katagiri",202,0.00002786,99.85263282
44027,"wilby",202,0.00002786,99.85266067
44028,"oswin",202,0.00002786,99.85268853
44029,"immovable",202,0.00002786,99.85271639
44030,"hadrt",202,0.00002786,99.85274425
44031,"snivelling",202,0.00002786,99.85277210
44032,"benders",202,0.00002786,99.85279996
44033,"honeymooners",202,0.00002786,99.85282782
44034,"ground-breaking",202,0.00002786,99.85285568
44035,"pud",202,0.00002786,99.85288353
44036,"augello",202,0.00002786,99.85291139
44037,"pharisees",202,0.00002786,99.85293925
44038,"nitric",202,0.00002786,99.85296711
44039,"jean-marie",202,0.00002786,99.85299496
44040,"wuthering",202,0.00002786,99.85302282
44041,"hawley",202,0.00002786,99.85305068
44042,"godavari",202,0.00002786,99.85307854
44043,"comlink",202,0.00002786,99.85310639
44044,"dryers",202,0.00002786,99.85313425
44045,"compote",202,0.00002786,99.85316211
44046,"mountaineer",202,0.00002786,99.85318997
44047,"babbitt",202,0.00002786,99.85321782
44048,"play-offs",202,0.00002786,99.85324568
44049,"yeats",202,0.00002786,99.85327354
44050,"rockfish",202,0.00002786,99.85330140
44051,"are.",202,0.00002786,99.85332925
44052,"advocated",202,0.00002786,99.85335711
44053,"strives",202,0.00002786,99.85338497
44054,"butte",202,0.00002786,99.85341283
44055,"heisman",202,0.00002786,99.85344068
44056,"tl",201,0.00002772,99.85346840
44057,"freebo",201,0.00002772,99.85349612
44058,"counterpoint",201,0.00002772,99.85352384
44059,"newsreels",201,0.00002772,99.85355156
44060,"ilan",201,0.00002772,99.85357928
44061,"escargot",201,0.00002772,99.85360700
44062,"mashiro",201,0.00002772,99.85363472
44063,"mobley",201,0.00002772,99.85366244
44064,"chillies",201,0.00002772,99.85369016
44065,"stroganoff",201,0.00002772,99.85371788
44066,"upsy-daisy",201,0.00002772,99.85374560
44067,"marathons",201,0.00002772,99.85377332
44068,"gl",201,0.00002772,99.85380104
44069,"jiya",201,0.00002772,99.85382876
44070,"tums",201,0.00002772,99.85385648
44071,"barfed",201,0.00002772,99.85388420
44072,"roughness",201,0.00002772,99.85391192
44073,"cranford",201,0.00002772,99.85393964
44074,"outa",201,0.00002772,99.85396736
44075,"offal",201,0.00002772,99.85399507
44076,"fallacy",201,0.00002772,99.85402279
44077,"deal-",201,0.00002772,99.85405051
44078,"permafrost",201,0.00002772,99.85407823
44079,"weatherby",201,0.00002772,99.85410595
44080,"kodiak",201,0.00002772,99.85413367
44081,"dervish",201,0.00002772,99.85416139
44082,"arabela",201,0.00002772,99.85418911
44083,"stomps",201,0.00002772,99.85421683
44084,"necromancer",201,0.00002772,99.85424455
44085,"shravan",201,0.00002772,99.85427227
44086,"redness",201,0.00002772,99.85429999
44087,"legation",201,0.00002772,99.85432771
44088,"schmooze",201,0.00002772,99.85435543
44089,"charmingly",201,0.00002772,99.85438315
44090,"envies",201,0.00002772,99.85441087
44091,"wringing",201,0.00002772,99.85443859
44092,"redman",201,0.00002772,99.85446631
44093,"chumhum",201,0.00002772,99.85449403
44094,"boycotting",201,0.00002772,99.85452175
44095,"desperado",201,0.00002772,99.85454947
44096,"aff",201,0.00002772,99.85457719
44097,"loyalist",201,0.00002772,99.85460491
44098,"anaesthesia",201,0.00002772,99.85463262
44099,"sippy",201,0.00002772,99.85466034
44100,"steinmetz",201,0.00002772,99.85468806
44101,"imogene",201,0.00002772,99.85471578
44102,"ord",201,0.00002772,99.85474350
44103,"fumbled",201,0.00002772,99.85477122
44104,"cus",201,0.00002772,99.85479894
44105,"wicks",201,0.00002772,99.85482666
44106,"tonnie",201,0.00002772,99.85485438
44107,"d0n",201,0.00002772,99.85488210
44108,"corresponded",201,0.00002772,99.85490982
44109,"afterthought",201,0.00002772,99.85493754
44110,"whooped",201,0.00002772,99.85496526
44111,"kester",201,0.00002772,99.85499298
44112,"webby",201,0.00002772,99.85502070
44113,"pepita",201,0.00002772,99.85504842
44114,"bared",201,0.00002772,99.85507614
44115,"ic",201,0.00002772,99.85510386
44116,"haphazard",201,0.00002772,99.85513158
44117,"surrealist",201,0.00002772,99.85515930
44118,"kasia",201,0.00002772,99.85518702
44119,"'t've",201,0.00002772,99.85521474
44120,"teppei",201,0.00002772,99.85524246
44121,"kirikou",201,0.00002772,99.85527018
44122,"ulrike",201,0.00002772,99.85529789
44123,"yannick",201,0.00002772,99.85532561
44124,"epsom",201,0.00002772,99.85535333
44125,"cw",201,0.00002772,99.85538105
44126,"saith",201,0.00002772,99.85540877
44127,"misogynistic",201,0.00002772,99.85543649
44128,"chapstick",201,0.00002772,99.85546421
44129,"urinated",201,0.00002772,99.85549193
44130,"camellia",201,0.00002772,99.85551965
44131,"superintendant",201,0.00002772,99.85554737
44132,"chutki",201,0.00002772,99.85557509
44133,"angers",201,0.00002772,99.85560281
44134,"lawndale",201,0.00002772,99.85563053
44135,"headshots",201,0.00002772,99.85565825
44136,"jambalaya",201,0.00002772,99.85568597
44137,"servings",201,0.00002772,99.85571369
44138,"wabash",201,0.00002772,99.85574141
44139,"ricochets",201,0.00002772,99.85576913
44140,"grills",201,0.00002772,99.85579685
44141,"straddling",201,0.00002772,99.85582457
44142,"tucci",201,0.00002772,99.85585229
44143,"70th",201,0.00002772,99.85588001
44144,"promicin",201,0.00002772,99.85590773
44145,"boneless",201,0.00002772,99.85593544
44146,"missie",201,0.00002772,99.85596316
44147,"apostrophe",201,0.00002772,99.85599088
44148,"olle",201,0.00002772,99.85601860
44149,"ise",200,0.00002758,99.85604619
44150,"qua",200,0.00002758,99.85607377
44151,"tuco",200,0.00002758,99.85610135
44152,"adulation",200,0.00002758,99.85612893
44153,"crime-scene",200,0.00002758,99.85615651
44154,"deficiencies",200,0.00002758,99.85618409
44155,"xandir",200,0.00002758,99.85621168
44156,"unsuccessfully",200,0.00002758,99.85623926
44157,"jacquou",200,0.00002758,99.85626684
44158,"high-security",200,0.00002758,99.85629442
44159,"deutschland",200,0.00002758,99.85632200
44160,"slandering",200,0.00002758,99.85634958
44161,"uav",200,0.00002758,99.85637717
44162,"3c",200,0.00002758,99.85640475
44163,"tanuki",200,0.00002758,99.85643233
44164,"sudo",200,0.00002758,99.85645991
44165,"begotten",200,0.00002758,99.85648749
44166,"dewy",200,0.00002758,99.85651507
44167,"marisha",200,0.00002758,99.85654266
44168,"moaned",200,0.00002758,99.85657024
44169,"resplendent",200,0.00002758,99.85659782
44170,"stockpiling",200,0.00002758,99.85662540
44171,"nakrang",200,0.00002758,99.85665298
44172,"oolong",200,0.00002758,99.85668056
44173,"37th",200,0.00002758,99.85670815
44174,"futari",200,0.00002758,99.85673573
44175,"'their",200,0.00002758,99.85676331
44176,"yipping",200,0.00002758,99.85679089
44177,"forecasts",200,0.00002758,99.85681847
44178,"sanh",200,0.00002758,99.85684605
44179,"brainwave",200,0.00002758,99.85687364
44180,"damnable",200,0.00002758,99.85690122
44181,"lances",200,0.00002758,99.85692880
44182,"instigator",200,0.00002758,99.85695638
44183,"distrustful",200,0.00002758,99.85698396
44184,"everthing",200,0.00002758,99.85701154
44185,"vis",200,0.00002758,99.85703913
44186,"permian",200,0.00002758,99.85706671
44187,"clays",200,0.00002758,99.85709429
44188,"warcraft",200,0.00002758,99.85712187
44189,"egor",200,0.00002758,99.85714945
44190,"ruel",200,0.00002758,99.85717703
44191,"chicka",200,0.00002758,99.85720462
44192,"bowles",200,0.00002758,99.85723220
44193,"they--they",200,0.00002758,99.85725978
44194,"kershaw",200,0.00002758,99.85728736
44195,"bihari",200,0.00002758,99.85731494
44196,"septimus",200,0.00002758,99.85734252
44197,"chronological",200,0.00002758,99.85737011
44198,"gloriana",200,0.00002758,99.85739769
44199,"minas",200,0.00002758,99.85742527
44200,"privatization",200,0.00002758,99.85745285
44201,"kegger",200,0.00002758,99.85748043
44202,"frosti",200,0.00002758,99.85750801
44203,"weds",200,0.00002758,99.85753560
44204,"hedvig",200,0.00002758,99.85756318
44205,"dammed",200,0.00002758,99.85759076
44206,"bozer",200,0.00002758,99.85761834
44207,"cheekbone",200,0.00002758,99.85764592
44208,"gloriously",200,0.00002758,99.85767350
44209,"français",200,0.00002758,99.85770109
44210,"natsume",200,0.00002758,99.85772867
44211,"uuh",200,0.00002758,99.85775625
44212,"butterfingers",200,0.00002758,99.85778383
44213,"elli",200,0.00002758,99.85781141
44214,"huerta",200,0.00002758,99.85783899
44215,"grannie",200,0.00002758,99.85786658
44216,"tashi",200,0.00002758,99.85789416
44217,"zarina",200,0.00002758,99.85792174
44218,"spliced",200,0.00002758,99.85794932
44219,"oakwood",200,0.00002758,99.85797690
44220,"colorless",200,0.00002758,99.85800448
44221,"pugh",200,0.00002758,99.85803207
44222,"jenson",200,0.00002758,99.85805965
44223,"manion",200,0.00002758,99.85808723
44224,"heretical",200,0.00002758,99.85811481
44225,"shaded",200,0.00002758,99.85814239
44226,"slapper",200,0.00002758,99.85816997
44227,"bathsheba",200,0.00002758,99.85819756
44228,"benefiting",200,0.00002758,99.85822514
44229,"ryunosuke",200,0.00002758,99.85825272
44230,"zaf",200,0.00002758,99.85828030
44231,"karishma",200,0.00002758,99.85830788
44232,"harbored",200,0.00002758,99.85833546
44233,"sapling",200,0.00002758,99.85836305
44234,"solidify",200,0.00002758,99.85839063
44235,"hamstring",200,0.00002758,99.85841821
44236,"bluer",200,0.00002758,99.85844579
44237,"silhouettes",200,0.00002758,99.85847337
44238,"mouthed",200,0.00002758,99.85850095
44239,"makis",200,0.00002758,99.85852854
44240,"avanti",200,0.00002758,99.85855612
44241,"fave",200,0.00002758,99.85858370
44242,"handa",200,0.00002758,99.85861128
44243,"montparnasse",200,0.00002758,99.85863886
44244,"knapp",200,0.00002758,99.85866644
44245,"wwii",200,0.00002758,99.85869403
44246,"weigh-in",200,0.00002758,99.85872161
44247,"pricking",200,0.00002758,99.85874919
44248,"proofread",200,0.00002758,99.85877677
44249,"sux",200,0.00002758,99.85880435
44250,"methuselah",200,0.00002758,99.85883193
44251,"camo",200,0.00002758,99.85885952
44252,"dyslexia",200,0.00002758,99.85888710
44253,"mcnab",200,0.00002758,99.85891468
44254,"plannin",200,0.00002758,99.85894226
44255,"lampshade",200,0.00002758,99.85896984
44256,"streetlights",200,0.00002758,99.85899742
44257,"gangotri",200,0.00002758,99.85902501
44258,"dopes",200,0.00002758,99.85905259
44259,"sharpie",200,0.00002758,99.85908017
44260,"galia",200,0.00002758,99.85910775
44261,"denials",200,0.00002758,99.85913533
44262,"songwriters",200,0.00002758,99.85916291
44263,"escudos",200,0.00002758,99.85919050
44264,"montaigne",200,0.00002758,99.85921808
44265,"urns",200,0.00002758,99.85924566
44266,"jorgen",200,0.00002758,99.85927324
44267,"percentile",200,0.00002758,99.85930082
44268,"balder",200,0.00002758,99.85932840
44269,"father.",200,0.00002758,99.85935599
44270,"grump",199,0.00002744,99.85938343
44271,"boogie-woogie",199,0.00002744,99.85941087
44272,"nonny",199,0.00002744,99.85943832
44273,"zaire",199,0.00002744,99.85946576
44274,"'mara",199,0.00002744,99.85949320
44275,"itinerant",199,0.00002744,99.85952065
44276,"rimini",199,0.00002744,99.85954809
44277,"bratva",199,0.00002744,99.85957554
44278,"dayal",199,0.00002744,99.85960298
44279,"tun",199,0.00002744,99.85963042
44280,"pomeroy",199,0.00002744,99.85965787
44281,"peal",199,0.00002744,99.85968531
44282,"kage",199,0.00002744,99.85971275
44283,"murals",199,0.00002744,99.85974020
44284,"dakin",199,0.00002744,99.85976764
44285,"moana",199,0.00002744,99.85979509
44286,"panoramic",199,0.00002744,99.85982253
44287,"gravestones",199,0.00002744,99.85984997
44288,"dark-skinned",199,0.00002744,99.85987742
44289,"rickets",199,0.00002744,99.85990486
44290,"cocksucking",199,0.00002744,99.85993230
44291,"trubel",199,0.00002744,99.85995975
44292,"oreo",199,0.00002744,99.85998719
44293,"duets",199,0.00002744,99.86001464
44294,"dahak",199,0.00002744,99.86004208
44295,"brulee",199,0.00002744,99.86006952
44296,"farmington",199,0.00002744,99.86009697
44297,"nauseated",199,0.00002744,99.86012441
44298,"theses",199,0.00002744,99.86015185
44299,"82nd",199,0.00002744,99.86017930
44300,"iwas",199,0.00002744,99.86020674
44301,"komsomol",199,0.00002744,99.86023419
44302,"anteater",199,0.00002744,99.86026163
44303,"chipotle",199,0.00002744,99.86028907
44304,"pervs",199,0.00002744,99.86031652
44305,"connally",199,0.00002744,99.86034396
44306,"mumtaz",199,0.00002744,99.86037140
44307,"v.c.",199,0.00002744,99.86039885
44308,"bbs",199,0.00002744,99.86042629
44309,"midgard",199,0.00002744,99.86045374
44310,"haemosu",199,0.00002744,99.86048118
44311,"humanist",199,0.00002744,99.86050862
44312,"ding-a-ling",199,0.00002744,99.86053607
44313,"initiates",199,0.00002744,99.86056351
44314,"dere",199,0.00002744,99.86059095
44315,"copulation",199,0.00002744,99.86061840
44316,"self-discipline",199,0.00002744,99.86064584
44317,"yeomieul",199,0.00002744,99.86067329
44318,"chaco",199,0.00002744,99.86070073
44319,"overflows",199,0.00002744,99.86072817
44320,"bunnu",199,0.00002744,99.86075562
44321,"bombarding",199,0.00002744,99.86078306
44322,"barra",199,0.00002744,99.86081050
44323,"caseload",199,0.00002744,99.86083795
44324,"chide",199,0.00002744,99.86086539
44325,"knead",199,0.00002744,99.86089284
44326,"brimmer",199,0.00002744,99.86092028
44327,"show-",199,0.00002744,99.86094772
44328,"sharpshooters",199,0.00002744,99.86097517
44329,"psychotherapist",199,0.00002744,99.86100261
44330,"sayo",199,0.00002744,99.86103005
44331,"l.b.",199,0.00002744,99.86105750
44332,"immortalized",199,0.00002744,99.86108494
44333,"calla",199,0.00002744,99.86111239
44334,"icecream",199,0.00002744,99.86113983
44335,"mukhtar",199,0.00002744,99.86116727
44336,"latrines",199,0.00002744,99.86119472
44337,"spectra",199,0.00002744,99.86122216
44338,"philanderer",199,0.00002744,99.86124960
44339,"ouzo",199,0.00002744,99.86127705
44340,"sweepers",199,0.00002744,99.86130449
44341,"sont",199,0.00002744,99.86133194
44342,"jatin",199,0.00002744,99.86135938
44343,"narra",199,0.00002744,99.86138682
44344,"throwaway",199,0.00002744,99.86141427
44345,"lnternational",199,0.00002744,99.86144171
44346,"record-breaking",199,0.00002744,99.86146915
44347,"electing",199,0.00002744,99.86149660
44348,"tomek",199,0.00002744,99.86152404
44349,"evaporation",199,0.00002744,99.86155149
44350,"thermals",199,0.00002744,99.86157893
44351,"garish",199,0.00002744,99.86160637
44352,"palatial",199,0.00002744,99.86163382
44353,"sidharth",199,0.00002744,99.86166126
44354,"kuvira",199,0.00002744,99.86168870
44355,"facelift",199,0.00002744,99.86171615
44356,"ashworth",199,0.00002744,99.86174359
44357,"diversified",199,0.00002744,99.86177104
44358,"picketing",199,0.00002744,99.86179848
44359,"innovator",199,0.00002744,99.86182592
44360,"linder",199,0.00002744,99.86185337
44361,"caboodle",199,0.00002744,99.86188081
44362,"yelena",199,0.00002744,99.86190825
44363,"tatyana",199,0.00002744,99.86193570
44364,"venturing",199,0.00002744,99.86196314
44365,"excels",199,0.00002744,99.86199059
44366,"afterall",199,0.00002744,99.86201803
44367,"solon",199,0.00002744,99.86204547
44368,"shinohara",199,0.00002744,99.86207292
44369,"sociological",199,0.00002744,99.86210036
44370,"slanderous",199,0.00002744,99.86212780
44371,"hideko",199,0.00002744,99.86215525
44372,"norrell",199,0.00002744,99.86218269
44373,"charla",199,0.00002744,99.86221014
44374,"torrence",199,0.00002744,99.86223758
44375,"fusses",199,0.00002744,99.86226502
44376,"criss",199,0.00002744,99.86229247
44377,"ghettos",199,0.00002744,99.86231991
44378,"villiers",199,0.00002744,99.86234735
44379,"headlining",199,0.00002744,99.86237480
44380,"radovan",199,0.00002744,99.86240224
44381,"shiatsu",199,0.00002744,99.86242969
44382,"prodded",199,0.00002744,99.86245713
44383,"babyface",199,0.00002744,99.86248457
44384,"mayweather",199,0.00002744,99.86251202
44385,"forme",199,0.00002744,99.86253946
44386,"long-lasting",199,0.00002744,99.86256690
44387,"scrutinized",199,0.00002744,99.86259435
44388,"nikolaj",199,0.00002744,99.86262179
44389,"enlistment",199,0.00002744,99.86264924
44390,"knock-out",199,0.00002744,99.86267668
44391,"lorazepam",199,0.00002744,99.86270412
44392,"exerted",199,0.00002744,99.86273157
44393,"twisty",199,0.00002744,99.86275901
44394,"resurface",199,0.00002744,99.86278645
44395,"grenada",199,0.00002744,99.86281390
44396,"sheela",199,0.00002744,99.86284134
44397,"ka-ching",199,0.00002744,99.86286879
44398,"distanced",199,0.00002744,99.86289623
44399,"hab",199,0.00002744,99.86292367
44400,"rukh",198,0.00002731,99.86295098
44401,"mochou",198,0.00002731,99.86297829
44402,"lotions",198,0.00002731,99.86300559
44403,"retrovirus",198,0.00002731,99.86303290
44404,"pitchforks",198,0.00002731,99.86306020
44405,"auditors",198,0.00002731,99.86308751
44406,"trespasser",198,0.00002731,99.86311481
44407,"ddd",198,0.00002731,99.86314212
44408,"jong-il",198,0.00002731,99.86316943
44409,"one-half",198,0.00002731,99.86319673
44410,"taffeta",198,0.00002731,99.86322404
44411,"marciano",198,0.00002731,99.86325134
44412,"gaily",198,0.00002731,99.86327865
44413,"acknowledgment",198,0.00002731,99.86330596
44414,"embryonic",198,0.00002731,99.86333326
44415,"bajorans",198,0.00002731,99.86336057
44416,"murali",198,0.00002731,99.86338787
44417,"demographics",198,0.00002731,99.86341518
44418,"northward",198,0.00002731,99.86344248
44419,"breathlessly",198,0.00002731,99.86346979
44420,"sidorov",198,0.00002731,99.86349710
44421,"hoorah",198,0.00002731,99.86352440
44422,"culpability",198,0.00002731,99.86355171
44423,"hossein",198,0.00002731,99.86357901
44424,"berit",198,0.00002731,99.86360632
44425,"roebuck",198,0.00002731,99.86363363
44426,"adaptive",198,0.00002731,99.86366093
44427,"anc",198,0.00002731,99.86368824
44428,"armaan",198,0.00002731,99.86371554
44429,"kanai",198,0.00002731,99.86374285
44430,"malvo",198,0.00002731,99.86377015
44431,"antacid",198,0.00002731,99.86379746
44432,"ib",198,0.00002731,99.86382477
44433,"well-placed",198,0.00002731,99.86385207
44434,"unwitting",198,0.00002731,99.86387938
44435,"οut",198,0.00002731,99.86390668
44436,"caveat",198,0.00002731,99.86393399
44437,"marginalized",198,0.00002731,99.86396130
44438,"rasping",198,0.00002731,99.86398860
44439,"newhouse",198,0.00002731,99.86401591
44440,"banquo",198,0.00002731,99.86404321
44441,"tangles",198,0.00002731,99.86407052
44442,"boorman",198,0.00002731,99.86409783
44443,"amoral",198,0.00002731,99.86412513
44444,"durai",198,0.00002731,99.86415244
44445,"clermont",198,0.00002731,99.86417974
44446,"loincloth",198,0.00002731,99.86420705
44447,"toshiro",198,0.00002731,99.86423435
44448,"escalates",198,0.00002731,99.86426166
44449,"yaniv",198,0.00002731,99.86428897
44450,"hypothalamus",198,0.00002731,99.86431627
44451,"deflection",198,0.00002731,99.86434358
44452,"underhand",198,0.00002731,99.86437088
44453,"defecate",198,0.00002731,99.86439819
44454,"pritam",198,0.00002731,99.86442550
44455,"daz",198,0.00002731,99.86445280
44456,"berthe",198,0.00002731,99.86448011
44457,"manifesting",198,0.00002731,99.86450741
44458,"onesie",198,0.00002731,99.86453472
44459,"lucienne",198,0.00002731,99.86456202
44460,"marcin",198,0.00002731,99.86458933
44461,"stravinsky",198,0.00002731,99.86461664
44462,"onthe",198,0.00002731,99.86464394
44463,"pensacola",198,0.00002731,99.86467125
44464,"brutalized",198,0.00002731,99.86469855
44465,"arsenio",198,0.00002731,99.86472586
44466,"consigned",198,0.00002731,99.86475317
44467,"otávio",198,0.00002731,99.86478047
44468,"nagi",198,0.00002731,99.86480778
44469,"pander",198,0.00002731,99.86483508
44470,"scarran",198,0.00002731,99.86486239
44471,"cataract",198,0.00002731,99.86488969
44472,"gdansk",198,0.00002731,99.86491700
44473,"ah-ha-ha",198,0.00002731,99.86494431
44474,"quicken",198,0.00002731,99.86497161
44475,"uncaring",198,0.00002731,99.86499892
44476,"coolly",198,0.00002731,99.86502622
44477,"stephane",198,0.00002731,99.86505353
44478,"homeys",198,0.00002731,99.86508084
44479,"down-tempo",198,0.00002731,99.86510814
44480,"periphery",198,0.00002731,99.86513545
44481,"yourface",198,0.00002731,99.86516275
44482,"genomex",198,0.00002731,99.86519006
44483,"mahalakshmi",198,0.00002731,99.86521736
44484,"kure",198,0.00002731,99.86524467
44485,"reassign",198,0.00002731,99.86527198
44486,"spoof",198,0.00002731,99.86529928
44487,"nearsighted",198,0.00002731,99.86532659
44488,"professed",198,0.00002731,99.86535389
44489,"hm-mm",198,0.00002731,99.86538120
44490,"queries",198,0.00002731,99.86540851
44491,"ushered",198,0.00002731,99.86543581
44492,"ammu",198,0.00002731,99.86546312
44493,"béatrice",198,0.00002731,99.86549042
44494,"langly",197,0.00002717,99.86551759
44495,"galya",197,0.00002717,99.86554476
44496,"hangings",197,0.00002717,99.86557193
44497,"treasonous",197,0.00002717,99.86559910
44498,"lapointe",197,0.00002717,99.86562626
44499,"tubular",197,0.00002717,99.86565343
44500,"prae",197,0.00002717,99.86568060
44501,"lemoine",197,0.00002717,99.86570777
44502,"green-eyed",197,0.00002717,99.86573493
44503,"mo-su",197,0.00002717,99.86576210
44504,"wc",197,0.00002717,99.86578927
44505,"'fore",197,0.00002717,99.86581644
44506,"hermaphrodite",197,0.00002717,99.86584361
44507,"shelia",197,0.00002717,99.86587077
44508,"kaneda",197,0.00002717,99.86589794
44509,"v.o.",197,0.00002717,99.86592511
44510,"warmers",197,0.00002717,99.86595228
44511,"loners",197,0.00002717,99.86597945
44512,"baying",197,0.00002717,99.86600661
44513,"juergens",197,0.00002717,99.86603378
44514,"biden",197,0.00002717,99.86606095
44515,"ferraro",197,0.00002717,99.86608812
44516,"elsbeth",197,0.00002717,99.86611529
44517,"dalmatian",197,0.00002717,99.86614245
44518,"arsonists",197,0.00002717,99.86616962
44519,"ingesting",197,0.00002717,99.86619679
44520,"misshapen",197,0.00002717,99.86622396
44521,"snp",197,0.00002717,99.86625113
44522,"rejuvenated",197,0.00002717,99.86627829
44523,"ident",197,0.00002717,99.86630546
